Comparison of the Reverse Engineering Tools Ghidra and Dyninst

Address, Ghidra Symbols, Dyninst Symbols, Full Match, Partial Match
5f30, [FUN_00105f30], [targ5f30], true, true
6370, [FUN_00106370], [ ], false, false
6390, [FUN_00106390], [ ], false, false
6410, [FUN_00106410], [targ6410], true, true
64f0, [FUN_001064f0], [ ], false, false
6590, [FUN_00106590], [targ6590], true, true
65d0, [FUN_001065d0], [targ65d0], true, true
65f0, [FUN_001065f0], [ ], false, false
6630, [FUN_00106630], [targ6630], true, true
6670, [FUN_00106670], [ ], false, false
66a0, [FUN_001066a0], [ ], false, false
6730, [FUN_00106730], [ ], false, false
6780, [FUN_00106780], [ ], false, false
67a0, [FUN_001067a0], [ ], false, false
67d0, [FUN_001067d0], [targ67d0], true, true
6800, [FUN_00106800], [ ], false, false
6820, [FUN_00106820], [targ6820], true, true
6860, [FUN_00106860], [targ6860], true, true
68b0, [FUN_001068b0], [ ], false, false
68e0, [FUN_001068e0], [targ68e0], true, true
6980, [FUN_00106980], [targ6980], true, true
69c0, [FUN_001069c0], [targ69c0], true, true
69f0, [FUN_001069f0], [targ69f0], true, true
6a50, [FUN_00106a50], [ ], false, false
6a70, [FUN_00106a70], [ ], false, false
6a80, [FUN_00106a80], [ ], false, false
6a90, [FUN_00106a90], [ ], false, false
6aa0, [FUN_00106aa0], [ ], false, false
6ad0, [FUN_00106ad0], [targ6ad0], true, true
6ca0, [FUN_00106ca0], [targ6ca0], true, true
6db0, [FUN_00106db0], [targ6db0], true, true
6e40, [FUN_00106e40], [targ6e40], true, true
6e90, [FUN_00106e90], [targ6e90], true, true
6ed0, [FUN_00106ed0], [targ6ed0], true, true
7000, [FUN_00107000], [targ7000], true, true
7070, [FUN_00107070], [targ7070], true, true
70e0, [FUN_001070e0], [targ70e0], true, true
7140, [FUN_00107140], [targ7140], true, true
71b0, [FUN_001071b0], [targ71b0], true, true
7220, [FUN_00107220], [targ7220], true, true
7260, [FUN_00107260], [targ7260], true, true
74e0, [FUN_001074e0], [targ74e0], true, true
7590, [FUN_00107590], [targ7590], true, true
7650, [FUN_00107650], [targ7650], true, true
8030, [FUN_00108030], [targ8030], true, true
83e0, [FUN_001083e0], [targ83e0], true, true
8570, [FUN_00108570], [targ8570], true, true
8cf0, [FUN_00108cf0], [targ8cf0], true, true
8d20, [FUN_00108d20], [ ], false, false
8e70, [FUN_00108e70], [targ8e70], true, true
8f00, [FUN_00108f00], [targ8f00], true, true
8f80, [FUN_00108f80], [targ8f80], true, true
8f90, [FUN_00108f90], [targ8f90], true, true
9020, [FUN_00109020], [ ], false, false
9090, [FUN_00109090], [targ9090], true, true
90f0, [FUN_001090f0], [targ90f0], true, true
9190, [FUN_00109190], [ ], false, false
91a0, [FUN_001091a0], [ ], false, false
91b0, [FUN_001091b0], [targ91b0], true, true
91e0, [FUN_001091e0], [targ91e0], true, true
9300, [FUN_00109300], [targ9300], true, true
9380, [FUN_00109380], [targ9380], true, true
94c0, [FUN_001094c0], [ ], false, false
94d0, [FUN_001094d0], [ ], false, false
94e0, [FUN_001094e0], [ ], false, false
94f0, [FUN_001094f0], [ ], false, false
9540, [FUN_00109540], [ ], false, false
95a0, [FUN_001095a0], [ ], false, false
96f0, [FUN_001096f0], [targ96f0], true, true
9750, [FUN_00109750], [ ], false, false
97a0, [FUN_001097a0], [ ], false, false
9820, [FUN_00109820], [ ], false, false
9890, [FUN_00109890], [ ], false, false
9900, [FUN_00109900], [ ], false, false
9940, [FUN_00109940], [ ], false, false
9960, [FUN_00109960], [targ9960], true, true
9b20, [FUN_00109b20], [ ], false, false
9bb0, [FUN_00109bb0], [targ9bb0], true, true
9c90, [FUN_00109c90], [targ9c90], true, true
9ed0, [FUN_00109ed0], [targ9ed0], true, true
a160, [FUN_0010a160], [targa160], true, true
a1c0, [FUN_0010a1c0], [targa1c0], true, true
a3d0, [FUN_0010a3d0], [targa3d0], true, true
a3f0, [FUN_0010a3f0], [targa3f0], true, true
a400, [FUN_0010a400], [targa400], true, true
a440, [FUN_0010a440], [targa440], true, true
a480, [FUN_0010a480], [targa480], true, true
a4c0, [FUN_0010a4c0], [targa4c0], true, true
a530, [FUN_0010a530], [targa530], true, true
a5b0, [FUN_0010a5b0], [targa5b0], true, true
a5f0, [FUN_0010a5f0], [targa5f0], true, true
a670, [FUN_0010a670], [targa670], true, true
a8f0, [FUN_0010a8f0], [targa8f0], true, true
a900, [FUN_0010a900], [ ], false, false
a970, [FUN_0010a970], [ ], false, false
a980, [FUN_0010a980], [targa980], true, true
a990, [_DT_FINI], [_fini], false, true
